,id,name,description,year,rating,votes,movie_length,age_rating,genres,countries
163,43347,Пучина,"Семейные неурядицы, упреки знакомых в глупости и неумении жить, болезнь детей, смерть жены довели Кирилла. Польстившись на взятку, он совершает подлог. Измена идеалам обходится дорого: несчастный теряет рассудок. И это еще не все…",1958,7.092,254,99,12,драма,СССР
164,984316,К черту Квентина!,"Молодой актер Алекс просыпается со своей женой утром первого съемочного дня в большом кинопроекте, о котором он мечтал всю жизнь. По плану ему нужно принять душ, одеться и поехать на площадку, но уже на кухне его ждет сюрприз, который ставит всю его карьеру под угрозу.",2015,5.284,256,14,18,короткометражка,Россия
165,5238550,Боробудур — тысячелетний миф,"Боробудур (Индонезия) — это каменное сооружение, в котором человечество воплотило свою мечту. Оно является всемирным наследие ЮНЕСКО с 1991 года. На Боробудуре изображено 10 000 человек из 2 440 племен.",2014,7.274,294,50,18,документальный,Корея Южная
166,998779,Напротив Левого берега,"8 жителей Ростова-на-Дону сняли короткие новеллы о любимых местах и людях, чтобы поделиться историями о родном городе, которым они гордятся и которому постоянно удивляются.",2016,7.707,254,86,18,документальный,Россия
167,932450,Женщина эпохи танго,"Фильм-интервью с актрисой Вероникой Полонской, последней любовью Владимира Маяковского, в котором она делится воспоминаниями о поэте и последнем дне его жизни.",2012,7.108,275,44,12,документальный,Россия
168,10291,Балтиморская пуля,"Скользкий мошенник и его молодой помощник готовят подставку для профессионального игрока при игре в бильярд по-крупному. Вопрос только в том, удастся ли им остаться в живых после выигрыша.",1980,6.011,251,103,18,драма|комедия|криминал,США
169,41615,Прикованные рыцари,"Дон Кихот и Санчо Панса в своих долгих странствиях по миру, попадают в  Грузию с желанием освободить прикованного Богами где-то в горах  Прометея.

Они знакомятся с таким же отважным рыцарем, кутилой и  повесой Луарсабом и вместе с ним участвуют в цепочкезабавных, а  порой и грустных приключений, где их стремление к добру и  справедливости не всегда и не у всех находит понимание.",2000,5.604,250,91,0,комедия,Грузия|Россия
170,836711,Зона 51,"Люди из разных слоев общества оказываются в плену в пустынной местности, окружающей секретный правительственный объект, в котором, по слухам, есть внеземная жизнь.",2011,3.603,370,75,18,ужасы|фантастика|триллер,США
171,42194,Таланты и поклонники,"Талантливая актриса провинциального театра Негина должна покинуть сцену, так как чистота ее поведения несовместима с театральными нравами. Она любит студента Мелузова, и оба мечтают о честной, трудовой жизни. Суровая действительность разрушает ее планы.

Прирожденная актриса, Негина не в силах оставить театр,и для того, чтобы служить искусству, она вынуждена, предав идеалы, продать себя. После мучительных сомнений актриса становится любовницей богатого помещика Великатова и уезжает с ним. Мелузов, оставшись в одиночестве, гневно обличает развращенных «поклонников талантов», хозяев города.",1955,6.652,252,89,0,драма,СССР
172,987387,Мелкота на воде,"У родителей намечается золотая свадьба, и три закадычных друга (родные братья Игорь и Давид, и двоюродный, Ондра) планируют приплыть на неё по речке Сазаве, как в былые времена. Только братья уже не молоды, у них властные жёны и куча детей. Байдарочный поход разрешён каждому на определенном условии, но ни один условие не выполняет. Тогда жёны и новая знакомая Ондры уезжают в свой личный поход на велосипедах, оставив мужчин под домашним арестом и бросив на них шестеро детей. Приходится устроить поход втайне, да ещё и с кучей мелкоты...",2017,6.717,396,81,18,комедия|семейный,Чехия
173,4491026,Хайлайнер,"Команда Kamchatka freeride community продумала и воплотила идею прохода хайлайнера Жени Лысова над кратером действующего вулкана Горелый на Камчатке. Длина хайлайна более 500 метров. Участники экспедиции подняли на высоту 1800 метров более полутонны оборудования, жили несколько дней в лагере, разбитом прямо на вулкане. Когда закончилась вода, а температура воздуха опускалась до -5°, применяли навыки выживания, но всё равно не унывали и поддерживали друг друга.",2020,7.887,262,32,18,документальный,Россия
174,1196317,Гнездо кондора,"Спустя десять лет после окончания Второй мировой войны летчик-ветеран Уилл Сполдинг отправляется в Южную Америку, чтобы найти сбежавшего от правосудия немецкого полковника Баха, уничтожившего его команду. В путешествии по джунглям и пустыням в поисках помешанных на наркотиках нацистов ему поможет израильский агент — ученый-атомщик.",2023,5.092,2192,102,18,боевик|триллер|драма,США
175,897272,Шальные пули,"В пригороде Нью-Йорка пара подростков планирует посвятить день уборке в трейлере отца. Но когда мальчики оказываются в трейлере, то понимают, что в нём пытаются скрыться три беглых преступника.",2016,4.768,259,83,18,триллер|драма|криминал,США
176,1073691,Шоссе 61. Дорога в ад,nan,2017,5.938,271,97,18,комедия,-1
177,879995,Неопровержимое доказательство,"Автокатастрофа не позволяет Жанин, всемирно известному астрофизику, выступить с противоречивой лекцией о своих открытиях. Несчастный случай ставит Жанин на перекресток сознания и подсознания, между коматозным состоянием и бодрствованием. Но её разум продолжает поиски истины.",2015,4.838,416,90,18,триллер|драма|детектив,США
178,1398955,Галчонок,Маленькая история большого страха.,2019,5.286,291,13,18,короткометражка,Россия
179,1341532,Убийство по-итальянски,"Убийца хладнокровно расстреливает главу сицилийского региона Пьерсанти Маттарелла. Изначально это убийство классифицируется как теракт. Но чем дальше заходит расследование этого преступления, тем запутаннее оно становится. Представленные детали и шокирующие факты заставляют всех посмотреть на происходящие события совершенно с иной стороны.",2020,5.938,283,97,18,драма|криминал|история,Италия
180,1337514,Натали Вуд: Что остается за кадром,"История жизни легендарной актрисы глазами ее близких людей. Пронзительная документальная лента HBO покажет ранее не издававшиеся материалы, связанные с Натали Вуд: домашние фильмы, фотографии, дневники, письма и прочие ценные артефакты. Личные и профессиональные триумфы, горькие падения и маленькие радости — все важные вехи биографии иконы Голливуда также отразятся в очень доверительных интервью с ее друзьями и коллегами.",2020,7.535,472,100,18,документальный,США
181,220254,Сексуальное настроение,"Пелайо, чурбан-переросток в красной кепке шутки ради расстраивает деревенскую свадьбу. Для отца Пелайо эта шутка становится последней каплей. Сын сослан в Мадрид – чтобы там он «стал мужчиной, нашел хорошую невесту, встал на ноги». Но только родители Пелайо не догадываются, что уважаемый дядя Лоренцо, который должен помочь любимчику-сыну на первых порах – прохвост, самое приличное занятие которого – пост управляющего в стриптиз-клубе для женщин. Поначалу лощеный Лоренцо гонит племянника, осла и девственника, взашей. Но вскоре он понимает, что Пелайо – не только источник всех его проблем, но и ключ к их решению, ведь простодушному племяннику, ставшему по воле Лоренцо звездой столичных эскорт-услуг, несказанно везет на каждом шагу.

Комедия положений, в которой «деревенщина в столице» открывает для себя «секс в большом городе». Стриптизеры, включая «русского», жиголо, мультимиллионерша, сохранившая десять тысяч рабочих мест, после удачного свидания – а также торжество семейных ценностей над этим Содомом и Гоморрой пополам с огромным вкусом к жизни – и то и другое показано без сальностей, с обезоруживающей легкостью.",2005,5.845,358,115,18,комедия,Испания
182,5332560,Как я стал ребенком,"Помогать — просто! Это уже 15 лет на личном примере доказывает народный артист России, художественный руководитель МХТ им. А. П. Чехова Константин Хабенский. Зрители знают и любят его по многочисленным ролям в кино и театре, но в этом фильме он расскажет о другой, пожалуй, самой сложной своей роли. Константин — основатель благотворительного фонда, который помогает детям и молодым взрослым с опухолями мозга.",2023,8.921,392,-1,0,документальный,Россия
183,795110,Конвергенция,"Детектив попал в потустороннюю западню, оказавшись в ловушке за стенами таинственной больницы, ведь эта больница - ничто иное, как врата между раем и адом. Теперь ему предстоит неистовая борьба за спасение своей души...",2017,4.085,278,100,18,боевик|триллер,США
184,1000282,Самая светлая тьма,"Когда отчаявшийся закончить дело невротичный частный детектив садится в поезд, его собственные темные тайны начинают раскрываться.",2017,4.962,285,83,12,триллер|детектив,Россия
185,27583,Сирано де Бержерак,"Франция. 1640 год, Знаменитый поэт - блестящий гвардейский офицер Сирано де Бержерак влюблен в свою кузину Роксану, о чем она даже не подозревает. Но, насколько непревзойденный фехтовальщик храбр на поле битвы и в многочисленных дуэлях, настолько же робок в любви.

Из-за своего непомерно длинного и нелепого носа, он совершенно уверен, что Роксана отвергнет его ухаживания. Она же влюбляется в красавца Кристиана, который также безумно влюблен в Роксану. Не обладая красноречием Сирано, влюбленный просит поэта писать ей пылкие любовные послания и прекрасные стихи.

Благодаря красноречию Сирано, Кристиан завоевывает сердце Роксаны, но погибает на войне, так и не успев признаться ей, что стихи и письма написаны Сирано, а тот хранит эту тайну до своей собственной гибели, пронеся свою любовь сквозь года...",1950,7.092,361,113,0,драма|мелодрама|приключения,США
186,1371995,Хакасия. По следам следов наскальных,"В начале 90-х годов ХХ века была незаконно вывезена за границу коллекция эстампажей хакасских наскальных рисунков известного сибирского художника Владимира Капелько. Эстампажи (оттиски на бумагу древних петроглифов) были изготовлены по оригинальному методу Капелько. Особую ценность им придавал тот факт, что большая часть самих рисунков не сохранилась. В результате спецоперации ФСБ коллекция вернулась на родину.",2018,7.888,506,44,12,документальный,Россия
187,253217,Кайрат,"Главный герой, юноша по имени Кайрат, приехал в Алматы поступать в институт и провалился на экзаменах. Это очень тонкая история взросления. Кайрат заглядывается на девушек в общественном транспорте, стесняясь к ним подойти и радуясь случайному прикосновению.",1991,6.98,292,72,18,драма,Казахстан
188,1226655,Король смеха,Биография неаполитанского комедиографа Эдуардо Скарпетты.,2021,6.191,471,133,18,драма|биография,Италия|Испания
189,494753,Последний автомобиль: Закрытие завода Дженерал Моторс,"23 декабря 2008 года, за два дня до Рождества, сборочный автомобильный завод в Морене в штате Огайо закрыл свои двери. 2500 рабочих и 200 управленцев остались без мест, в то время как сам факт закрытия неминуемо повлек потерю тысяч других, связанных с компанией рабочих мест и организаций. Однако сотрудники GM потеряли гораздо больше. Они лишись того чувства единения и духа товарищества, которые они разделяли на протяжении многих лет. Для уроженцев Морены и большей части региона Дейтон GM был не просто автомобильным заводом – это была жизненная основа сообщества.

Фильм рассказывает о последних месяцах перед закрытием завода, показывая их глазами самих рабочих, в то время как те размышляют о своем труде и прогнозируют, чем займутся дальше. При помощи интервью, которые они берут у людей, считавших себя частью одной большой семьи, авторы картины показывают, сколь глубоки оказались эмоциональные потери сотрудников предприятия.",2009,6.633,284,40,18,документальный|короткометражка,США
190,1405899,У черты,"Фильм о физиотерапевте московского детского хосписа «Дом с маяком» Илоне Абсандзе. Она родилась в городе Поти (Грузия), в 90-х бежала от войны в Россию и вот уже более 20-ти лет живёт на два города: Санкт-Петербург и Москва. Реставратор зданий по первому образованию, Илона однажды приняла решение кардинально поменять свою жизнь – ушла в детскую физиологию. Она стала помогать детям с особенностями развития – она стала реставратором их хрупких тел.",2020,7.918,295,-1,0,документальный,Россия
191,1092651,Грекзит,Сюжет фильма раскрывает детали мучительных переговоров между Грецией и странами ЕС во время долгового кризиса в стране в 2015 году. Яннис Варуфакис пытался уговорить страны ЕС хотя бы частично списать внешний долг Греции и ослабить политику «строгой экономии».,2019,6.364,273,124,18,драма|история,Греция|Франция
192,978060,Проект «Токио»,"Себастьян, успешный бизнесмен из Бруклина, оказывается в далёкой японской столице по делам компании. Но здесь ему будет совсем не до работы – в своём отеле он повстречает загадочную незнакомку. Между этими двумя совершенно непохожими на первый взгляд людьми сразу возникнет химия, непреодолимое влечение, которое заставит их открыться и обнаружить много общего — например, тёмное прошлое.",2017,6.563,285,32,18,короткометражка|драма|мелодрама,США|Япония
193,4947913,Ниндзя против пиратов,"Сын пиратов Билли влюбляется в свою новую соседку Юку, дочку ниндзя. Но есть одна проблема — пираты и ниндзя с давних времён не переносят друг друга. Как положить конец старой вражде?",2022,6.405,652,92,18,боевик|приключения|семейный,Нидерланды
194,1345605,Горянки,"Фильм рассказывает о жизни нескольких женщин Северного Кавказа. Развал Советского Союза, во времена которого кавказских женщин активно выводили из контекста традиционных ценностей, поставил множество вопросов перед обществом. Ему пришлось заново выстраивать и находить систему ценностей. В фильме поднимаются вопросы феминизма, столкновения национальных традиций и религии через призму нескольких историй горянок, которые несмотря ни на что нашли в себе силы и мужество стать успешными и незаурядными людьми.",2020,7.137,304,40,12,документальный|короткометражка,Россия
195,4710756,Эдриенн,nan,2021,7.447,293,98,18,документальный|биография,США
196,46245,Бумажные глаза Пришвина,"Телережиссер Павел Пришвин снимается у своего друга-кинорежиссера, фильм которого рассказывает о сталинизме. Павел играет капитана органов госбезопасности, ведущего одно из многочисленных дел. Фильм создается в высшей степени конъюнктурный. Павел понимает это, поскольку на телевидении он работает с документами сорокалетней давности, знакомится с людьми, о которых готовит передачу, посвященную пионерам телерадиовещания. Соотнося реальные драмы с тем, в чем ему предлагают участвовать, Павел Пришвин «заболевает» историей...",1989,6.765,291,146,0,драма,СССР
197,1046011,Парижская опера,"Ироничный, вдохновляющий, а порой и жестокий фильм о музыке и балете показывает жизнь и страсти, царящие за кулисами одного из самых престижных храмов культуры в мире.",2017,6.789,280,110,12,документальный|музыка,Швейцария|Франция
198,61498,Дон Кихот,"Экранизация романа Мигеля де Сервантеса о знаменитом рыцаре, который хотел добиться справедливости...",2002,6.131,287,122,18,драма|мелодрама|комедия,Испания
199,583661,Затаив дыхание,"Владелец бара нанимает мистического убийцу, чтобы убить знакомого за неоплаченный долг. Преступление совершено, но запланированное дело имеет неприятные последствия, ведь в эту историю теперь вовлечена невинная официантка. Молодую девушку, оказавшуюся заложницей в собственном доме, толкают на отчаянные меры ради выживания.",2011,4.946,363,80,18,триллер|криминал,Австралия
200,841286,Швейцар,"Он швейцар в респектабельном ресторане. Но у него есть и другая тайная жизнь.  Он связан с криминальной группировкой, занимающейся похищением детей богатых родителей. Он никого никогда не убивал, он просто сторож. Как долго он готов сторожить? Сейчас в его квартире заложница — красивая 25-летняя девушка… Заложница и похититель попадают во взаимную зависимость: она полностью в его власти, он же находит в ней собеседника, которому может исповедаться...",2014,4.993,295,90,18,триллер,Россия
201,1399044,Родные люди,"Актер, не на пике своей славы проснувшись в своей квартире, обнаруживает незнакомца. Встреча с этим странным человеком навсегда меняет мироощущение главного героя.",2020,5.421,306,13,18,короткометражка,Россия
202,1399047,На пределе чувств,"Девушка получает смс о том, что ее возлюбленный ей изменяет. Она так потрясена, что в ней просыпаются неожиданные мистические способности. Она готова страшно мстить.",2020,5.5,294,10,12,мелодрама|драма|триллер|короткометражка,Россия
203,1324946,Корпорация,"Криминалист исследует предысторию бизнеса, в котором власти с помощью влиятельной корпорации хотят выселить и снести часть города и построить там новый комплекс.",2019,6.133,375,90,18,криминал,Словения|Хорватия
204,1302823,Альтернативные концовки: Шесть новых способов умереть в Америке,"Фильм состоит из шести историй очень разных людей, которых объединяют две вещи: смертельная болезнь и желание уйти необычно, без лишнего надрыва.",2019,7.301,347,68,18,документальный,США
205,807209,Сара Сильверман: Мы — чудеса Божьи,"В своем стендапе Сара рассуждает о сексе по телефону, странных религиях, особенностях дезодорантов, ужасных соседях, выщипывании бровей, своей 19-летней собаке, Бараке Обаме и республиканцах, детях, фильмах студии Pixar, чуде жизни и многом другом.",2013,6.162,302,53,18,комедия,США
206,208025,Летнее безумие,"Действие происходит в Латвии. Ночь на Ивана Купала - самая короткая в году, это языческий праздник. В такую ночь с человеком может произойти все, что угодно. Герои фильма на собственном опыте ощущают ночное безумие. Это американец, ищущий свою сводную сестру, поэтесса из Португалии, двое английских пожарных, сомнительный тип, представляющийся российским бизнесменом, стюардесса. Они не связаны между собой, но события волшебной ночи приводят к тому, что их пути пересекаются.",2007,6.167,309,94,18,драма|мелодрама|комедия,Латвия|Великобритания|Австрия|Россия
207,14375,Блюз дикого человека,"Документальный фильм о концертном туре джазовой группы, в которой играет Вуди Аллен, по Европе в 1996 году.",1997,6.865,285,105,12,документальный|мелодрама|музыка,США
208,1398972,Мягкий переплёт,"Случай из жизни русского драматурга, где главный герой не скажет, что любит больше: кураж, писательство или свою семью. И семья его тоже ничего не скажет. А что если это терпение и есть любовь?",2020,5.731,291,12,12,короткометражка,Россия
209,398584,Оптические иллюзии,"Порой жизнь подкидывает такие ситуации, что больше не веришь своим глазам.  К слепому лыжнику возвращается зрение. Сотрудник службы безопасности влюбляется в воровку. Лучший работник – на грани увольнения. Все трое оказываются в пучине обстоятельств и желаний, которые  сами с трудом распознают - Ilusiones Opticas, оптические иллюзии...",2009,5.299,310,105,18,драма|комедия,Чили|Франция|Португалия
210,298967,Грязная война,"Атака террористов направлена в этот раз против жителей Лондона. Террористы планируют взорвать в деловом центре города «грязную бомбу» и, к несчастью, их план удается. Полиция разыскивает вторую группу террористов-смертников, собирающихся повторить атаку…",2004,6.131,291,90,18,триллер|драма,Великобритания|США
211,811228,Справедливость будущего,"В будущем на спутнике Сатурна разместится тюрьма, в которой содержатся самые страшные преступники Земли. Одного из этих преступников, Пайтона Даймонда, доставляют на Землю для суда. Однако по приезде обнаруживаются что ужасная ядерная война превратила мир почти в безжизненную оболочку.",2014,4.065,416,90,18,фантастика|боевик,США
212,45210,Закат,"Старый богатый еврей Мендель Крик влюбился в красавицу  Марусю. Но мечты о цветущей Бессарабии, где они с Марусей дожили бы свои денечки не понравилась его сыновьям — Левке и Бене. Не продан старый дом, не куплены сады, забыта Маруся… Пришла революция.",1990,5.062,309,88,18,драма,СССР
213,5274262,Пачка,"Молодая балерина работает в провинциальном театре и мечтает стать известной примой. Приезжий московский хореограф готов предоставить ей такую возможность на определенных условиях. Девушка отказывает хореографу, но ее молодой человек внезапно предлагает ей согласиться.",2022,6.743,385,12,12,короткометражка,Россия
214,1392551,Селезнёво,"Фильм рассказывает о русской деревне, в которой остался один дом. Раньше здесь кипела жизнь, но теперь в этой деревне живут всего два человека.",2020,7.358,319,-1,6,документальный,Россия
215,1344286,Сладкая жизнь,"Билли и Нико – брат и сестра, которым не то, чтобы повезло с родителями: мать – перекати-поле, «кукушка» по природе, которой до любимых – кроме шуток, правда, любимых – отпрысков дела, тем не менее, нет. Отец, наверное, мог бы быть хорошим – если бы не был запойным алкоголиком; и дети живут насыщенной, конечно, но, по сути, беспризорной жизнью. Как и их уличный друг Малик, с которым однажды они отправятся в побег – большое, настоящее приключение.",2019,6.607,304,91,18,драма,США
216,1342214,После правды: Дезинформация и цена фейк-ньюс,"Фильм исследует феномен «фальшивых новостей» в США и то влияние, которое подобная дезинформация оказывает на простых граждан. В центре внимания — несколько громких новостных сообщений последних лет, которые оказались ложными и повлекли за собой серьезные последствия. Особняком стоит печально известное дело «Pizzagate», повлиявшее на президентские выборы 2016 года.",2020,6.344,293,95,18,документальный,США
217,294896,Призраки Абу-Грэйб,nan,2007,6.9,314,78,18,документальный|военный|история,США
218,1399036,Феникс,"В современном мире, чтобы поверить в себя, человеку достаточно научиться правильно распознавать знаки судьбы, а иногда необходимо упасть на социальное дно.",2020,3.956,349,15,18,короткометражка,Россия
219,1199613,Американцы в постели,"Документальный фильм о секретах семейного счастья. Как сделать брак долгим и счастливым? Ответить на этот вопрос постараются десять американских пар разного возраста, национальности, религии и сексуальной ориентации.",2013,5.989,349,80,18,документальный,США
220,1115045,Бойжеткен. Всё из-за неё,"Анеля живёт и учится заграницей, приезжая в свой родной город только на летние каникулы. Всё, что она видит вокруг, ей кажется скучным и неинтересным. Но её отношение меняется после того, как она встречает и, сама того не осознавая, влюбляется в Дэна ‒ простого парнишку, уличного музыканта, который, в свою очередь, чтобы обратить на себя внимание, создаёт музыкальную группу. Но на пути к цели ему придётся преодолеть различные препятствия.",2018,6.14,299,93,12,мелодрама,Казахстан
221,226051,Молитва Лейлы,"В центре сюжета аул, который в секретных документах значится как Дегелен №27. Речь о Семипалатинском полигоне, точнее, о людях, которые живут рядом с полигоном. Но, то что там испытывают, они не знают. 

Действие происходит в начале 60-х годов. Жители далекого, Богом забытого аула ничего не знают ни о ядерных взрывах, ни о радиации. Поэтому дети с удовольствием смотрят на красивые огромные грибы, которые вырастают из-под земли и устремляются к небесам. Они не понимают, отчего так быстро умирают люди в ауле, почему умирают их родители и близкие. 

Лейла родилась в поселке Дегелен Семипалатинской области, где испытывалось ядерное оружие. Когда ей было пять лет, от неизвестной болезни умер папа, потом - мама. Девочку удочерила тетя Катира - младшая сестра папы. Когда Лейле исполнилось пятнадцать, умерла и тетя Катира. Потом Лейла родила сына. Она его очень любила и хотела, чтобы он жил долго и счастливо...",2002,7.507,348,149,18,драма,Казахстан
222,432594,Черная чайка,"Послереволюционная Куба. Рыбацкое поселение на берегу моря. Американцы все ещё пытаются вернуть прежний режим. В прибрежные воды засылаются диверсионные группы. Компания подростков и главный герой фильма, фантазер Маноло, включаются в эти недетские игры...",1962,6.337,353,98,18,приключения,СССР
223,5274266,Успеть до 30,"Маргарита — молодая актриса из Петербурга. В преддверии своего тридцатилетия она впервые серьезно задумывается, чего хочет от жизни. В поисках себя она бросается в путешествия, меняет окружение, климат, языковую среду. Москва, Париж, Монпелье. Сможет ли Марго обрести себя и понять, какой путь верный? И главное — успеть до 30.",2022,5.361,323,28,18,короткометражка,Россия
224,5247081,Жить с Надеждой,Рассказ о трудных испытаниях для собак и людей в условиях Заполярья во время традиционной чукотской национальной гонки на собачьих упряжках.,2022,7.322,301,85,18,документальный,Россия
225,778784,Соловей,"Провокационная драма одного актера о неудавшейся жизни и одиночестве ветерана войны, который смело исследует самые темные уголки своего раненого сознания.",2014,5.691,295,83,18,драма|криминал,США
226,978496,Коробка Уорхола,"В 1969 году родители Лисанны Скайлер купили скульптуру Энди Уорхола Brillo Box за 1000 долларов. Точная копия картонной коробки для мыла Brillo в начале была недооценена миром искусства. Но спустя 40 лет, когда репутация Уорхола взлетела до небес, эта же скульптура была продана за более чем 3 миллиона долларов на аукционе Christies.",2016,7.011,327,40,18,документальный|короткометражка,США
227,52250,Дом из лавы,"Леао, рабочий-гастарбайтер на лиссабонской стройке, падает в обморок, а обморок оборачивается двухмесячной комой. Мариана, молодая медсестра, ухаживает за пациентом и отправляется сопровождать его в возвращении на родину, на Кабо Верде, где нет нужных медикаментов, но наверняка есть родственники Леао. Мариана пытается раскрыть прошлое неподвижного пациента, оно становится ясным, то вновь запутывается, и заставляет ее каждый день смотреть на жизнь под новым углом. Пробуждение главного героя открывает новый виток спирали.",1994,6.375,300,110,18,драма,Португалия|Франция|Германия
228,1361177,Схема,"Документальный фильм восполняет очередной пробел, пытаясь максимально беспристрастно разобраться в громком деле 2017 года. Тогда разразился коррупционный скандал в обычном американском колледже: спортивные программы, которые должны были привить любовь к баскетболу юным дарованиям, были выстроены по всем криминальным канонам. В нечестных махинациях оказались замешаны тренеры, подростки и даже Adidas.",2020,7.36,349,68,18,документальный|криминал,США
