,id,name,description,year,rating,votes,movie_length,age_rating,genres,countries
188,905476,None,,1991,8.291,1473,5,-1,короткометражка|музыка,США
189,777242,None,None,1990,8.616,190,90,-1,музыка,Франция
190,938758,Время и Стекло: Имя 505,None,2015,6.208,432,4,-1,короткометражка|комедия|музыка,Украина
191,900638,None,None,2015,6.993,348,4,-1,короткометражка|музыка,США
192,823449,None,None,2013,6.26,470,5,-1,приключения|семейный|музыка,США
193,308702,Вампиры против оборотней,Банды вампиров и оборотней сражаются за контроль над негритянским гетто...,2006,1.686,245,84,18,ужасы,США
194,716253,Дай мне приют,None,2008,5.924,132,5,-1,короткометражка|документальный,США
195,1100842,None,None,1998,7.208,106,5,-1,музыка|короткометражка,США
196,451356,None,"Это видео с концертным материалом состоящий из трёх частей. Первая - выступление Metallica в Сиэтле 29 и 30 августа 1989 года в рамках тура «Damaged justice». Вторая - концертный материал записанный во время выступления в Сан-Диего 13 и 14 января 1992 года. Концертные записи начинаются с документального фильма «Metallimovie», снятого Адамом Дубиным . Третья часть - продолжение концерта в Сан-Диего 13 и 14 января 1992 года.",1993,8.921,420,340,-1,документальный|музыка,США
197,677385,None,None,2012,7.209,348,4,-1,короткометражка|музыка,США
198,807426,Мисс Вселенная 2013,None,2013,4.362,104,-1,-1,реальное ТВ,США|Россия
199,470139,Падший Ангел,"«Падший» - порнофильм про   ангела-хранителя, которая была изгнана на землю, так как не выполнила свою   первостепенную работу.",2008,6.443,159,173,18,для взрослых,США
