,id,name,description,year,rating,votes,movie_length,age_rating,genres,countries
986,4433887,Гимн великому городу,nan,2015,7.924,1449,49,12,документальный,Россия
987,40845,О любви,"Громкий выстрел разрушает тишину летнего утра. Что побудило расстаться с жизнью молодого человека 15-ти лет? Ответить на этот вопрос пытается герой Александра Абдулова, рассказывающий нам историю своей жизни, в которой были и счастливые, и горькие минуты.

Измена любимой жены и предательство лучшего друга заставили его покинуть семью, когда Володе, которого он ранее считал своим сыном, было всего около пяти...

Последовали годы одиночества, разрубить которые смогло лишь случайное знакомство и несостоявшаяся дуэль. Володя – неизвестно чей сын тем временем вырос. Неловкая интрижка с замужней женщиной, которую мальчик искренне принял за любовь оказалась  для него роковой...",2003,6.424,1188,113,18,мелодрама,Россия
988,4703736,Не в моём вкусе,"Начинающей певице Марсии выпадает уникальный шанс: с ней хочет записать альбом ее кумир Дареджан, экстравагантная звезда и рок-икона 70-х, увидевшая в скромной девушке яркий талант. Однако перед самым выпуском альбома Дареджан внезапно умирает. Марсия оказывается перед необходимостью получить согласие на релиз у ее наследника, уверенного в себе красавца Энтони, который терпеть не мог свою тетку и все ее творчество. Ситуация осложняется, когда Марсия сразу после знакомства ссорится с новым вершителем ее музыкальной судьбы.",2022,6.404,1408,110,18,комедия,Франция
989,5303375,"Italian Best Shorts 6: Дом, милый дом","6 важных мини-историй исследуют тему дома и то, каким разным для каждого из нас он может быть. Некоторые так привыкают к дому, что не могут его покинуть, другие же, напротив, мечтают уехать из родных мест в поисках чего-то большего.",2023,5.989,1275,99,18,драма|мелодрама,Италия
990,1345765,Венецианские тайны,"Марко с радостью узнает, что жена ждет ребенка. Это событие дает ему надежду на новое счастье, после того как он потерял первого сына несколько лет назад. Неожиданно Марко начинает преследовать новая хозяйка квартиры, в которой произошло то несчастье. Она утверждает, что в доме ощущается присутствие его сына. Марко предстоит встретиться со своим страхом лицом к лицу, чтобы разгадать тайну прошлого.",2020,5.995,1295,98,18,драма|триллер,Италия
991,45154,Любовь немолодого человека,"Володя, мужчина лет пятидесяти, едет на юг со своей очаровательной любовницей. При этом говорит жене, что отправляется рыбачить на Соловки. Вскоре жена тоже едет на юг - и не одна.

Случайно увидев неверную жену, первая пара берет ее под наблюдение - и безмятежная любовь героев приобретает авантюрный характер.",1990,5.356,1272,80,0,драма|мелодрама,СССР
992,1098030,Страх номер пять,"Один небольшой городок, расположенный на территории Соединенных Штатов Америки, по праву считается место с самым безопасным сообществом. Из года в года здесь ничего не меняется, и жизнь течет мирно и спокойно. Однако наступает момент, когда городские дети, одержимые желанием мстить, начинают себя плохо вести.",2018,4.04,1443,90,18,ужасы,США
993,5025649,Реинкарнация. Картины с того света,"После внезапного самоубийства отца, известного художника, Руджа вместе с маленькой дочерью неохотно возвращается в отчий дом, чтобы продать две картины. Женщине позарез нужны деньги на операцию слепнущей дочке, и из-за неприятных воспоминаний она хочет побыстрее завершить дела, но на картинах обнаруживаются трещины — восстановить полотна прибывает молодой художник Тим. А в доме и студии отца продолжает твориться всякая чертовщина.",2022,5.604,3347,93,18,ужасы,Таиланд|Корея Южная
994,744729,Дебаг,"Команда хакеров находится на испытательном сроке и отправлена на заброшенный космический корабль, где будет вынуждена зарабатывать себе свободу.",2014,4.118,1350,107,18,ужасы|фантастика,Канада
995,44593,Говорит Москва,"Они случайно встретились в последний мирный день 1941 года. Он сразу же ушел на фронт, а она осталась в Москве. Частые короткие свидания давали ей надежду на то, что скоро он вернется навсегда, но он погибает за два месяца до окончания войны.",1985,6.505,1273,97,18,военный,СССР
996,1387177,Сокровенный человек,"Писатель Андрей Платонов отдал молодость воспеванию революции и строительству коммунизма, но потерял в репрессиях сына; героически выстоял всю войну, но вернулся с нее с неизлечимым туберкулезом. Судьба и время Платонова словно вторили суровой фантасмагории его великих сочинений Котлован и Чевенгур. Так и в фильме Ромы Либерова биография Платонова смешалась с кинофантазиями по его произведениям, мечта о светлом будущем обернулась тоталитарной явью, а советские песни переплелись с голосом лидера Shortparis и треками Гражданской обороны: это история сотворения и гибели нового мира в семи днях.",2020,7.097,1250,73,18,документальный|биография,Россия
997,1398897,Расскажи мне про завтра,"Молодой человек по имени Роберт, потерявший в жуткой аварии родителей, но сам оставшийся в живых, не может забыть этот день. Он будто заперт внутри машины и не может решить, открыть дверь или нет, ведь снаружи враждебный мир, где он остался совсем один, а внутри есть родители, но они мертвы. Он винит в их смерти себя, и психотерапевт Макс помогает Роберту преодолеть страх и встретиться с его внутренним монстром.",2020,5.311,1199,20,18,короткометражка,Россия
998,2202,Похороны Сталина,"1953 год. Москва прощается  с вождем. В похоронной толчее Женя знакомится с Элей. За долгие часы, проведенные в траурной процессии, они успели многое узнать друг о друге… Но Эля нелепо погибает. Так у Жени начинается другая, взрослая жизнь…",1990,5.77,1221,109,12,драма|мелодрама,СССР
999,20852,Обман рассудка,"Уже четыре месяца детектив Джэк Стиллман не может найти убийцу, преследующего исключительно блондинок легкого поведения. Но вот и веская улика: маньяк пишет имя родного брата кровью своих жертв.

Страшное прошлое семьи заставляет братьев подозревать друг друга. Сколько смертей было на самом деле? Кто убийца? Кто жертва? Вряд ли удастся угадать правильный ответ...",1996,6.024,1459,90,18,триллер,США
1000,843050,Спецотдел WP,"Боевые свиньи – спецподразделение, цель которого – уничтожить нацистов там, где они меньше всего ожидают удара.",2015,3.989,1380,91,18,боевик|драма|военный,США
1001,1256706,Защитник,"Джуд Паркер — социальный работник, который привык помогать всем, кроме себя самого. Однажды ему поручают взять под свой контроль неблагополучную семью: мать-одиночку Далию и ее дочь. Все идет хорошо, пока из тюрьмы не возвращается глава семейства, который снова включает Далию в свои криминальные планы. Правда он не знает, что у его девчонок теперь есть новый защитник.",2021,6.032,1554,91,18,триллер,США
1002,1338631,Сюзанна Андлер,"Сюзанна Андлер осматривает просторную виллу на Лазурном берегу, пока муж и дети находятся на каникулах. Будучи замужем за миллионером, который годами изменял ей, она впервые заводит молодого любовника и договаривается встретиться с ним здесь. Этот день должен стать поворотным моментом для Сюзанны. Ей придется сделать выбор между устроенной, но несчастной жизнью жены и матери и своей свободой.",2020,5.149,1277,92,18,драма,Франция
1003,849994,Трумэн,"К Хулиану неожиданно из Канады приезжает друг Томас после того, как узнаёт, что тот решает не продолжать борьбу с раком. Двое друзей, вместе с собакой Хулиана по кличке Трумэн, переживают четыре насыщенных дня.",2015,6.961,1386,108,18,драма|комедия|приключения,Испания|Аргентина
1004,433065,Гонщик-призрак,"Каттер Маккаллаф старается отыскать своего самого главного врага, которого зовут Джей Джей. От расправы не сумеет ускользнуть и бывшая девушка Каттера. С момента смерти Каттера проходит семнадцать лет — и вот он, восставший из мертвых, садится за руль автомобиля и становится участником захватывающей и опасной гонки. Ставки, которые поставлены в этом заезде, приравниваются к человеческой жизни.",2009,4.374,1477,87,18,ужасы|боевик|триллер,Канада|США
1005,802798,Бун: Охотник за головами,"Бун, популярный охотник за головами из реалити-шоу, пытается раскрыть наркобарона и его империю. В конечном итоге он узнаёт больше, чем ожидал, и понимает, что правосудие стоит дороже рейтингов.",2017,5.026,1210,86,18,боевик|драма,США
1006,1161525,Тайна моего врага,"Тони был совсем ребенком, когда серийный маньяк по кличке Колыбель убил его мать и похитил сестру. Мальчик прятался под половицами и навсегда запомнил лицо этого страшного человека. Спустя годы он становится агентом ФБР в надежде поймать убийцу. Но охваченный местью и злобой он совершает одну ошибку за другой и, кажется, уже никогда не разгадает тайну своего врага.",2020,5.687,2010,114,18,триллер|драма|криминал|детектив,США
1007,41450,Время печали ещё не пришло,"В поселке, где живут русский, немец, татарин, цыган и еврей, однажды появляется неизвестный, называющий себя Землемером. После его появления с героями начинают происходить невероятные вещи... Пути героев расходятся, но спустя некоторое время, в канун наступления эпохи Водолея, они вновь собираются в заветном месте…",1995,6.744,1240,95,12,драма,Россия
1008,821429,Драконы Камелота,"Королевство Камелота погружено в тьму после смерти благородного короля Артура. Правление перешло в руки жестокой колдуньи, сестры Морган. Командуя тремя могущественными драконами с помощью темной магии, она охотится на оставшихся рыцарей Круглого стола. Юный Галахад понимает, что чтобы добиться успеха, он должен найти других рыцарей и отца - Ланселота, который был в изгнании в течение многих лет. Только тогда они смогут вернуться в Камелот, убить Морган, её драконов и спасти леди Гвиневер и волшебника Мерлина.",2014,4.158,1430,87,18,фэнтези,США
1009,964291,Кошмар расставания,"Девушка обнаруживает, что её бывший молодой человек решил ей отомстить, выложив ее интимные фото на специальный сайт.",2016,4.476,1439,90,18,триллер|драма,США
1010,5017052,Свобода в квадрате,"Молодой ученый в области космической медицины отправляется на антарктическую станцию «Восток», самую холодную точку планеты, чтобы исследовать зрение человека в экстремальных условиях. Последний самолет улетает, и полярники оказываются в абсолютной изоляции. Дни тянутся, недели выглядят одинаково. И герой задает себе вопрос: готов ли человек к дальним космическим полетам духовно, а не физически?",2022,7.561,1283,66,18,документальный,Россия
1011,5042247,Преподы на всю голову,"Двое спецагентов проникают в школу под видом учителей, чтобы разоблачить группировку бандитов, орудующих в учебном заведении. В ходе расследования они понимают, что все не так однозначно. Теперь им предстоит освоить новую профессию и обрести любовь.",2022,4.555,1277,70,18,комедия,Россия
1012,181274,Гранит науки,"Хэл Хефнер - обычный заикающийся подросток с таким же приятелям-неудачником Хестоном. Однажды, когда Хэл едет домой, он знакомится с Джинни, симпатичной предводительницей дискуссионного клуба. Она просит Хэла заменить её отсутсвующего партнера Бена, и Хэл соглашается. В процессе практики Хэл влюбляется в Джинни...",2007,6.31,1284,101,18,драма|комедия,США
1013,1282602,Удалить историю,"Жизнь троих обитателей городка подчинена новейшим технологиям и опутана социальными сетями. Бессмысленные покупки по интернету, тотальная зависимость от логинов и паролей, погоня за лайками и рейтингами, видеокомпроматы превращают существование героев в жесточайший абсурд. Чтобы выбраться из этой дьявольской ловушки, им не остается ничего другого, кроме как обратиться за помощью к гениальному хакеру — «заместителю» Бога на земле. Сердобольный технарь дает современным грешникам спасительный шанс — им нужно проникнуть в iCloud-хранилища могущественных интернет-корпораций и удалить свои персональные истории.",2020,5.46,1674,110,18,комедия,Франция|Бельгия
1014,1272314,Побег из Могадишо,"1990 год. Ни Южная, ни Северная Корея не являются членами ООН, поэтому оба государства ведут активную работу по поиску дипломатических союзников в африканских странах, которые имеют голоса в Организации. Пока сотрудники обоих посольств в Могадишо заняты интригами и подковёрной борьбой, уже 10 лет продолжающаяся в Сомали гражданская война захлёстывает столицу.",2021,7.266,5919,121,18,история|драма|военный|боевик,Корея Южная
1015,4958024,Рэпер,Молодой рэпер Рах готовится к сольному концерту и мечтает уехать из маленького города. Вместе со своим другом по прозвищу Грех он готов пойти на всё ради успеха. Но что на самом деле нужно Раху? По какому пути он пойдёт дальше: справится или станет лишь пешкой в игре преступной группировки?,2022,4.444,1244,139,18,драма|криминал,Россия
1016,46665,Могила льва,"В давние времена, когда на белорусской земле все споры решали стрелой да мечом, влюбился князь Всеслав в красавицу Любаву - невесту кузнеца Машека.

Князь коварством и хитростью разлучил влюбленных и силой взял Любаву. Тогда собрал Машек народную дружину и пошел войной на князя за свою поруганную честь, за народную волю.",1971,5.911,1323,75,12,драма,СССР
1017,4934473,"Там, где наш дом","Каждый из героев олицетворяет разные профессии, культуры и взгляды на жизнь, но они однозначно сходятся в одном — в бескрайней любви к месту, в котором живут.",2022,8.252,1219,60,12,документальный,Россия
1018,777948,Пещерный монстр,nan,2016,4.683,1320,90,18,ужасы|триллер|комедия,США
1019,5248522,Italian Best Shorts 5: Жизнь как чудо,"Вместе с героями — детьми и пожилыми людьми, семейными и одинокими, обеспеченными и бездомными, коренными жителями и приезжими, — зритель сможет переосмыслить важные события своего прошлого, чтобы с легкостью смотреть в будущее. Эти трогательные истории простых людей, которые оказались сильнее обстоятельств, возвращают надежду и учат радоваться каждому дню.",2023,6.438,1243,77,18,драма|мелодрама,Италия
1020,449844,Главная улица,"Фильм повествует о реальных проблемах маленьких городков, в которых закрывается градообразующее предприятие. Там нет работы, нет денег, все стремятся оттуда уехать, но для всех это родной город, полный теплом и любовью. Именно в таком непритязательном месте можно встретить парня, способного на настоящее чувство к девушке, бизнесмена, который не желает мошенничать, и племянницу, с нежностью ухаживающую за теткой. И для спасения такого городка современный мир не может предложить ничего лучшего, кроме переработки токсичных отходов.",2010,5.379,1258,94,18,драма,США
1021,161201,Два воскресенья,"Люська, служащая единственной сберкассы совсем молодого города Радиозаводска, выигрывает на лотерейный билет нейлоновую шубку. Сослуживцы советуют девушке получить деньги и купить какую-нибудь полезную штуку. Люська едет в областной город, получает деньги и решает потратить их на двухнедельную поездку в Москву.",1963,6.861,1332,89,0,драма,СССР
1022,402729,Румба,"Фиона и Дом — учителя в сельской школе. Оба увлекаются латиноамериканскими танцами и очень влюблены друг в друга. По выходным они принимают участие в местных танцевальных конкурсах. Полки у них дома ломятся от всевозможных кубков. Однажды ночью, возвращаясь с очередных соревнований, они стараются объехать самоубийцу, стоящего посередине дороги. Их машина врезается в стену, а их жизнь летит вверх тормашками.",2008,7.167,1363,77,12,комедия|драма,Франция|Бельгия
1023,981978,Свадьба моей бывшей,"Адам и Эллисон были идеальной парой. Дело шло к свадьбе, но молодые люди разошлись. Через год после расставания Адам получает неожиданный звонок от своей бывшей: она выходит замуж и ради приличия даже приглашает его на свадьбу. Парень, не желая показывать слабость, соглашается. Для Адама начинаются самые сумасшедшие дни в его жизни, ведь он становится обычным гостем на свадьбе у своей бывшей девушки, которую он до сих пор безумно любит. Теперь его единственная возможность всё исправить – напомнить ей, насколько хорошо им было вместе.",2017,5.215,1415,102,18,драма|комедия,США
1024,5261217,Любовь без памяти,"Поженившись по большой любви, теперь Чон-ёль и На-ра друг друга на дух не переносят. Они подают заявление на развод (после чего по закону должно пройти 30 дней) и, продолжая ругаться за рулём, попадают в аварию, в результате которой обоим отшибает память.",2023,7.187,13234,120,18,комедия|мелодрама,Корея Южная
1025,1313300,"Моё сердце не будет биться, пока ты не прикажешь","Дуайт подбирает на улице бездомного, под предлогом подбросить до ночлежки привозит к своему дому и убивает. Вместе с сестрой Джесси они сливают из тела кровь, чтобы напоить младшего брата Томаса. Тот живёт без солнечного света, не выходит из дома и страдает от отсутствия друзей, но старшая сестра непреклонна — общаться с кем-либо, кроме членов семьи, парню строго запрещено. Пока Дуайт из-за необходимости совершить очередное убийство мучается угрызениями совести, Джесси присматривает новую, и как ей кажется, идеальную жертву.",2020,5.513,1365,90,18,драма|ужасы,США
1026,5103218,Малые народы большой страны. Камчатский край,"Документальный фильм «Малые народы большой страны. Камчатский край» рассказывает о жизни и культуре коренных народов далёкой и удивительной Камчатки: коряков, чукчей, ительменов, эвенов и алеутов.",2021,8.3,1372,60,12,документальный,Россия
1027,296742,На вершине мира: История Мохаммеда Али,"Рассказ о карьере выдающегося боксера Мохаммеда Али, о его пути из бедности к мировой славе.",2000,6.261,1335,95,18,драма|биография,США
1028,46396,Необыкновенное путешествие Мишки Стрекачева,"Веселый фильм о необыкновенных приключениях, которые случились с учащимся Мишкой Стрекачевым во время его путешествия через всю страну. Как только он ни передвигался: и на крыше железнодорожного вагона, и прицепившись к заднему бамперу автомобиля, и вплавь через реку.

Доброта, природная отзывчивость, смекалка, умение прийти на помощь товарищу - эти человеческие качества были его верными помощниками в преодолении трудностей пути. Мишка доказал всем и прежде всего самому себе, что только человек, обладающий такими качествами, достоин звания человек, звания Человек с большой буквы.",1959,7.565,1267,90,0,семейный,СССР
1029,43825,Скорбное бесчувствие,"Первая мировая война. В доме старого капитана Шотовера появляются странные гости, а сам дом напоминает Ноев ковчег, где жизнь течёт по своим законам. Внешняя жизнь как бы и ни при чём: флирт, переходящий в глупость; любовная драма, скрывающая ненависть; боль и тоска в уплотняющейся до взрыва пустоте.",1986,6.388,1236,97,12,военный|драма|история,СССР
1030,1259715,Марта Купер: История о граффити,"Имя фотографа Марты Купер не слишком известно широкой публике, но для уличной культуры она легенда — ее альбом Subway Art о зарождении граффити в Нью-Йорке называют «Библией стрит-арта»: он возглавил топ книг, которую чаще всего воруют из магазинов, и усилиями фанатов разошелся по миру, от Бразилии до Японии, в ксерокопиях.",2019,8.42,1496,82,18,документальный|биография,США|Австралия
1031,4947502,Марлон Уайанс представляет: Хедлайнеры,"Марлон Уайанс прокладывает дорогу к сердцам зрителей для своих менее (пока) популярных коллег. Д. С. Эрвин, Тони Бэйкер, Шонте Уайанс, Сидни Кастилло и Эсау МакГроу — практически вся пятерка так или иначе сотрудничала с Уайансом на других проектах. За достаточно короткое время комики должны проявить себя максимально ярко и запомниться своими шутками аудитории.",2022,6.218,1243,0,18,комедия,США
1032,1043591,Форсаж. Возвращение,"Фильм о тяжёлом внутреннем противостоянии российских и украинских лётчиков – бывших однополчан, сослуживцев, офицеров-земляков – в непростое время, когда на Донбасс летят украинские бомбы.",2016,7.456,1286,104,12,документальный,Россия
1033,4624992,Бауманцы Жигули Дубай,"История трёх студентов МГТУ им. Баумана, которым однажды осенью пришла в голову дерзкая затея проехать от Москвы до Дубая на бывалой «девятке».",2020,7.772,2111,0,12,документальный,Россия
1034,4700305,То самое лето,"Каждое лето 10-летняя Дюна вместе с мамой и папой приезжает на побережье Франции. Там она вместе со своей лучшей подругой Матильдой гуляет по лесам, валяется на пляже, подглядывает за личной жизнью местных подростков и тайком смотрит ужастики. Но это лето для девочки особенное. По мере того, как с каждым днем девочка становится все взрослее, она все лучше понимает своих родителей, их проблемы и секреты, а ее саму все больше тянет общаться со взрослыми.",2022,6.746,1378,99,18,драма|комедия,Франция|Бельгия
1035,45642,В трудный час,"1941 год. Волею судьбы простой сибирский парень оказался под Москвой в числе бойцов-защитников столицы, и в подмосковном селе познакомился с красавицей Варварой. Но вскоре начались затяжные страшные бои за Москву...",1961,7.315,1387,101,12,военный,СССР
1036,4642838,"Камень, ножницы, бумага","Две актрисы — две судьбы. Мать и дочь одержимы актёрской профессией. Мать уже готова расстаться со сценой и мечтой о кино, но не желает повторения своей судьбы у Дочери. Она делает молодой и талантливой актрисе главный подарок в её жизни — знакомит её с Наставником, после уроков которого не будет места отчаянью, зато будет место подлинному искусству.",2019,5.93,1292,92,12,драма,Россия
1037,4839280,Друг,"История о двух враждующих школьниках. Один из них мечтает о новом смартфоне, второй — о простой дружбе. Волей случая они попадают в общую передрягу, из которой им предстоит выпутаться.",2021,7.825,1484,20,18,короткометражка|драма,Беларусь|Россия
1038,575747,Когда Санта упал на Землю,"Маленькому Бену, переехавшему из большого города в маленький городок накануне Рождества, очень грустно: папа потерял работу, мама занята открытием своего кондитерского магазина, да и в новой школе ему не особо рады. И вот, как-то в грозу, с неба падает Санта-Клаус, и жизнь Бена переворачивается с ног на голову. Так начинаются волшебные рождественские приключения Бена и его одноклассницы Шарлотты…",2010,6.716,1338,107,0,фэнтези|комедия|семейный,Германия
1039,5411669,Надеждозаписывающая студия,nan,2023,7.088,1599,19,18,документальный|короткометражка,Россия
1040,1152519,Сын Америки,"Молодой афроамериканец из Чикаго, устроившись водителем состоятельного бизнесмена, попадает в мир денег и власти.",2019,5.815,1325,104,18,драма,США
1041,980773,Арсенал,"Два брата вместе выросли на улице, но во взрослой жизни их дороги расходятся на многие годы. Один вырывается из бедности, устраивается в строительном бизнесе и становится богатым уважаемым человеком. Судьба второго брата совсем иная - занимая невысокое положение в криминальном мире, он с дочерью становится заложником влиятельного авторитета. Только выкуп может вернуть свободу, и теперь их жизни зависят от брата.",2017,4.358,1265,92,18,боевик|триллер|криминал,США|Канада
1042,1129530,Звезда на грани,"Мятежная панк-звезда Бекки пытается вернуть себе вдохновение, которое когда-то привело её рок-группу к успеху. Для этого ей нужно разобраться в отношениях со своими коллегами и с бывшим мужем, а главное — поставить точку в многолетней борьбе с алкоголизмом.",2018,5.578,1382,136,18,драма|музыка,США|Греция
1043,197288,Злоключения Альфреда,"Альфреду Дюмонтье с рождения катастрофически не везло: в семь лет он чуть было не попал в плен к фашистам, отец и мать умерли рано, девушка бросила его и ушла в монастырь. Пресытившись несчастьями, Альфред решил утопиться. И надо же было такому случиться, что именно на том самом мосту, с которого бросился в воду Альфред, в ту самую ночь, и в тот же час, туда пришла такая же невезучая бедолага — Агата Бодар, которую бросил известный телеведущий. Знай они, что сулит им эта случайная встреча… то они, наверное, всё равно бы пошли на тот мост, чтобы встретиться, и никогда не раставаться.",1972,6.781,1677,98,12,мелодрама|комедия|спорт,Франция
1044,1395385,Тайна сестёр Макалузо,"Пять сестер Макалузо живут без родителей на окраине Палермо. Несмотря на трудности, их детство наполнено надеждами на будущее, пока внезапное происшествие не меняет размеренный уклад их жизни. Теперь сестер объединяет общая тайна.",2020,5.93,1314,88,18,драма|мелодрама,Италия
1045,4992870,Загадка оборотня,"В маленькой деревушке в французских Альпах живет молодой парень Джеки Кайю со своей бабушкой, всеми уважаемой целительницей. На фоне полной безмятежности в деревне происходит серия загадочных убийств домашнего скота. В это же время на консультацию к целительнице с неизвестным недугом приезжает молодая девушка. Неожиданно бабушка Джеки умирает и теперь ему предстоит узнать, унаследовал ли он ее дар и сможет ли он исцелить девушку и спасти деревню от загадочного хищника.",2022,5.077,1655,92,18,фэнтези|триллер|драма,Франция
1046,788288,Расплата,"Франк и Симон напарники полицейские из Тулона. После трагической аварии Симон теряет всё: свою семейную жизнь, свою работу полицейского. Франк выходит сухим из воды.

Шесть лет спустя под угрозой оказывается ставший случайным свидетелем преступления сын Симона Тео. Бывший полицейский готов на всё, чтобы защитить свою семью. Но для этого ему предстоит объединиться со своим бывшим напарником Франком.",2014,6.059,1496,90,18,боевик|триллер|криминал,Франция|Бельгия|США
1047,8114,Настоящие женщины всегда в теле,"Покинуть отчий дом, поступить в колледж и начать самостоятельную жизнь? Или остаться дома, выйти замуж и работать на швейной фабрике, где работают сестра и мать?

На первый взгляд может показаться, что выбор очевиден, но для восемнадцатилетней Аны, выбор, который ей предстоит сделать, определит ее дальнейшую судьбу.

Жизнеутверждающая история о юной девушке из мексиканского квартала Лос-Анджелеса, вступающей во взрослую жизнь, полную соблазнов и разочарований, правдивый и ироничный рассказ о реальных проблемах реальных латиноамериканских женщин.

Сейчас Ана шьет одежду для худых красоток, но скоро она поймет, что настоящие женщины дерзают, ошибаются, любят жизнь и, конечно же... всегда в теле!",2002,6.832,1334,90,18,драма|комедия,США
